Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-110072,10/22/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
CA-2016-114489,12/05/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
CA-2016-114489,12/05/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
CA-2016-114489,12/05/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
CA-2016-114489,12/05/2016,Standard Class,JE-16165,Justin Ellison,Corporate,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
CA-2016-158834,3/13/2016,First Class,TW-21025,Tamara Willingham,Home Office,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
CA-2016-158834,3/13/2016,First Class,TW-21025,Tamara Willingham,Home Office,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
CA-2015-124919,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
CA-2015-124919,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
CA-2015-124919,5/31/2015,First Class,SP-20650,Stephanie Phelps,Corporate,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
CA-2015-118948,5/28/2015,Standard Class,NK-18490,Neil Knudson,Home Office,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
CA-2014-104269,3/01/2014,Second Class,DB-13060,Dave Brooks,Consumer,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
CA-2016-114104,11/20/2016,Standard Class,NP-18670,Nora Paige,Consumer,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
CA-2016-114104,11/20/2016,Standard Class,NP-18670,Nora Paige,Consumer,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
CA-2016-162733,5/11/2016,First Class,TT-21070,Ted Trevino,Consumer,California,West,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
CA-2015-119697,12/28/2015,Second Class,EM-13960,Eric Murdock,Consumer,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
CA-2016-154508,11/16/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
CA-2016-113817,11/07/2016,Standard Class,MJ-17740,Max Jones,Consumer,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
CA-2014-139892,9/08/2014,Standard Class,BM-11140,Becky Martin,Consumer,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
CA-2014-118962,8/05/2014,Standard Class,CS-12130,Chad Sievert,Consumer,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
CA-2014-118962,8/05/2014,Standard Class,CS-12130,Chad Sievert,Consumer,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
CA-2014-118962,8/05/2014,Standard Class,CS-12130,Chad Sievert,Consumer,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
US-2014-100853,9/14/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
US-2014-100853,9/14/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
US-2017-152366,4/21/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
US-2015-101511,11/21/2015,Second Class,JE-15745,Joel Eaton,Consumer,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
US-2015-101511,11/21/2015,Second Class,JE-15745,Joel Eaton,Consumer,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
CA-2015-137225,12/15/2015,Standard Class,JK-15640,Jim Kriz,Home Office,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
CA-2014-166191,12/05/2014,Second Class,DK-13150,David Kendrick,Corporate,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
CA-2014-166191,12/05/2014,Second Class,DK-13150,David Kendrick,Corporate,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
CA-2014-158274,11/19/2014,Second Class,RM-19675,Robert Marley,Home Office,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
CA-2014-158274,11/19/2014,Second Class,RM-19675,Robert Marley,Home Office,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
CA-2014-158274,11/19/2014,Second Class,RM-19675,Robert Marley,Home Office,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
CA-2016-105018,11/28/2016,Standard Class,SK-19990,Sally Knutson,Consumer,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
CA-2014-123260,8/26/2014,Standard Class,FM-14290,Frank Merwin,Home Office,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
CA-2016-157000,7/16/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
CA-2016-157000,7/16/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
CA-2015-102281,10/12/2015,First Class,MP-17470,Mark Packer,Home Office,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
CA-2015-102281,10/12/2015,First Class,MP-17470,Mark Packer,Home Office,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
CA-2015-102281,10/12/2015,First Class,MP-17470,Mark Packer,Home Office,New York,East,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
CA-2015-102281,10/12/2015,First Class,MP-17470,Mark Packer,Home Office,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
CA-2015-102281,10/12/2015,First Class,MP-17470,Mark Packer,Home Office,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
CA-2015-131457,10/31/2015,Standard Class,MZ-17515,Mary Zewe,Corporate,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
CA-2014-140004,3/21/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2014-140004,3/21/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
CA-2017-107720,11/06/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
US-2017-124303,7/06/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
US-2017-124303,7/06/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
CA-2017-105074,6/24/2017,Standard Class,MB-17305,Maria Bertelson,Consumer,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
CA-2014-133690,8/03/2014,First Class,BS-11755,Bruce Stewart,Consumer,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
CA-2014-133690,8/03/2014,First Class,BS-11755,Bruce Stewart,Consumer,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
US-2017-116701,12/17/2017,Second Class,LC-17140,Logan Currie,Consumer,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
CA-2017-126382,6/03/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
CA-2017-108329,12/09/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
CA-2017-135860,12/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744
CA-2017-135860,12/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.6346
CA-2017-135860,12/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
CA-2017-135860,12/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099
CA-2017-135860,12/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796
CA-2015-101007,2/09/2015,Second Class,MS-17980,Michael Stewart,Corporate,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
CA-2015-146262,1/02/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
CA-2015-146262,1/02/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
CA-2015-146262,1/02/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
CA-2015-146262,1/02/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
CA-2015-146262,1/02/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
CA-2016-130162,10/28/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
CA-2016-130162,10/28/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,California,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
CA-2015-169397,12/24/2015,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
CA-2015-163055,8/09/2015,Standard Class,DS-13180,David Smith,Corporate,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
CA-2015-163055,8/09/2015,Standard Class,DS-13180,David Smith,Corporate,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
CA-2015-163055,8/09/2015,Standard Class,DS-13180,David Smith,Corporate,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
US-2015-145436,2/28/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
US-2015-145436,2/28/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
US-2014-156216,9/13/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
US-2017-100930,4/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
US-2017-100930,4/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
US-2017-100930,4/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
US-2017-100930,4/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
US-2017-100930,4/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
CA-2017-160514,11/12/2017,Standard Class,DB-13120,David Bremer,Corporate,California,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
CA-2016-157749,6/04/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2014-131926,6/01/2014,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
CA-2014-131926,6/01/2014,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
CA-2014-131926,6/01/2014,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
CA-2014-131926,6/01/2014,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
CA-2014-131926,6/01/2014,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Central,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
CA-2016-154739,12/10/2016,Second Class,LH-17155,Logan Haushalter,Consumer,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
CA-2016-145625,9/11/2016,Standard Class,KC-16540,Kelly Collister,Consumer,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2016-145625,9/11/2016,Standard Class,KC-16540,Kelly Collister,Consumer,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
CA-2016-146941,12/10/2016,First Class,DL-13315,Delfina Latchford,Consumer,New York,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
CA-2016-146941,12/10/2016,First Class,DL-13315,Delfina Latchford,Consumer,New York,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
US-2015-159982,11/28/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
US-2015-159982,11/28/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
US-2015-159982,11/28/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
US-2015-159982,11/28/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Central,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
CA-2017-163139,12/01/2017,Second Class,CC-12670,Craig Carreira,Consumer,New York,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
CA-2017-163139,12/01/2017,Second Class,CC-12670,Craig Carreira,Consumer,New York,East,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0,6.6465
CA-2017-163139,12/01/2017,Second Class,CC-12670,Craig Carreira,Consumer,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132
US-2017-155299,6/08/2017,Standard Class,Dl-13600,Dorris liebe,Corporate,Texas,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
